0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 83812, Tempo, 600000
1, 84660, Tempo, 612244
1, 84772, Tempo, 600000
1, 87300, Tempo, 612244
1, 87420, Tempo, 600000
1, 89220, Tempo, 612244
1, 89340, Tempo, 600000
1, 90180, Tempo, 612244
1, 90240, Tempo, 600000
1, 91140, Tempo, 612244
1, 91200, Tempo, 600000
1, 92100, Tempo, 612244
1, 92160, Tempo, 600000
1, 93120, Tempo, 594059
1, 93124, Tempo, 600000
1, 93304, Tempo, 606060
1, 93380, Tempo, 612244
1, 93440, Tempo, 618556
1, 93488, Tempo, 625000
1, 93532, Tempo, 631578
1, 93572, Tempo, 638297
1, 93608, Tempo, 645161
1, 93640, Tempo, 652173
1, 93672, Tempo, 659340
1, 93700, Tempo, 666666
1, 93728, Tempo, 674157
1, 93756, Tempo, 681818
1, 93784, Tempo, 689655
1, 93808, Tempo, 697674
1, 93832, Tempo, 705882
1, 93856, Tempo, 714285
1, 93876, Tempo, 722891
1, 93900, Tempo, 731707
1, 93920, Tempo, 740740
1, 93940, Tempo, 810810
1, 93960, Tempo, 1132075
1, 94020, Tempo, 1428571
1, 95040, Tempo, 600000
1, 96480, Tempo, 612244
1, 96600, Tempo, 600000
1, 97440, Tempo, 612244
1, 97550, Tempo, 600000
1, 98400, Tempo, 612244
1, 98520, Tempo, 600000
1, 99350, Tempo, 612244
1, 99660, Tempo, 625000
1, 99720, Tempo, 652173
1, 99877, Tempo, 600000
1, 100740, Tempo, 612244
1, 100800, Tempo, 600000
1, 101700, Tempo, 612244
1, 101760, Tempo, 600000
1, 102660, Tempo, 612244
1, 102720, Tempo, 600000
1, 103500, Tempo, 625000
1, 103550, Tempo, 674157
1, 103680, Tempo, 600000
1, 103860, Tempo, 612244
1, 103920, Tempo, 600000
1, 104580, Tempo, 612244
1, 105480, Tempo, 625000
1, 105540, Tempo, 652173
1, 105600, Tempo, 612244
1, 105780, Tempo, 612244
1, 105840, Tempo, 600000
1, 106500, Tempo, 612244
1, 107400, Tempo, 625000
1, 107460, Tempo, 652173
1, 107520, Tempo, 612244
1, 107700, Tempo, 612244
1, 107760, Tempo, 600000
1, 108420, Tempo, 612244
1, 109380, Tempo, 638297
1, 109440, Tempo, 625000
1, 109860, Tempo, 638297
1, 110330, Tempo, 652173
1, 110820, Tempo, 659340
1, 111000, Tempo, 689655
1, 111250, Tempo, 722891
1, 111300, Tempo, 789473
1, 111400, Tempo, 600000
1, 117060, Tempo, 612244
1, 117120, Tempo, 845070
1, 117240, Tempo, 612244
1, 118020, Tempo, 652173
1, 118080, Tempo, 659340
1, 118185, Tempo, 625000
1, 119820, Tempo, 638297
1, 119940, Tempo, 659340
1, 120000, Tempo, 821917
1, 120120, Tempo, 1000000
1, 121440, Tempo, 1333333
1, 121560, Tempo, 600000
1, 122400, Tempo, 612244
1, 122520, Tempo, 600000
1, 123360, Tempo, 612244
1, 123460, Tempo, 600000
1, 124320, Tempo, 612244
1, 124440, Tempo, 600000
1, 125280, Tempo, 612244
1, 125580, Tempo, 625000
1, 125640, Tempo, 638297
1, 125812, Tempo, 600000
1, 127020, Tempo, 612244
1, 127560, Tempo, 625000
1, 128040, Tempo, 638297
1, 128520, Tempo, 652173
1, 128760, Tempo, 612244
1, 129300, Tempo, 625000
1, 129360, Tempo, 612244
1, 129540, Tempo, 625000
1, 129600, Tempo, 612244
1, 130500, Tempo, 625000
1, 130610, Tempo, 612244
1, 131460, Tempo, 625000
1, 131520, Tempo, 612244
1, 132420, Tempo, 625000
1, 132540, Tempo, 612244
1, 133380, Tempo, 625000
1, 133440, Tempo, 612244
1, 134340, Tempo, 625000
1, 134460, Tempo, 612244
1, 135300, Tempo, 625000
1, 135360, Tempo, 612244
1, 136260, Tempo, 625000
1, 136380, Tempo, 612244
1, 137220, Tempo, 625000
1, 137340, Tempo, 612244
1, 138180, Tempo, 625000
1, 138300, Tempo, 612244
1, 139140, Tempo, 638297
1, 139260, Tempo, 612244
1, 140100, Tempo, 625000
1, 140220, Tempo, 612244
1, 141060, Tempo, 638297
1, 141180, Tempo, 612244
1, 142020, Tempo, 625000
1, 142140, Tempo, 612244
1, 142980, Tempo, 625000
1, 143100, Tempo, 612244
1, 143940, Tempo, 625000
1, 144060, Tempo, 612244
1, 144900, Tempo, 625000
1, 145020, Tempo, 612244
1, 145860, Tempo, 625000
1, 146820, Tempo, 638297
1, 146880, Tempo, 625000
1, 147780, Tempo, 638297
1, 147825, Tempo, 638297
1, 148500, Tempo, 652173
1, 148680, Tempo, 750000
1, 148800, Tempo, 612244
1, 149220, Tempo, 625000
1, 149280, Tempo, 612244
1, 149700, Tempo, 625000
1, 149760, Tempo, 612244
1, 151620, Tempo, 652173
1, 152400, Tempo, 674157
1, 152640, Tempo, 612244
1, 153060, Tempo, 625000
1, 153120, Tempo, 612244
1, 153540, Tempo, 625000
1, 153600, Tempo, 612244
1, 155460, Tempo, 612244
1, 155520, Tempo, 625000
1, 155580, Tempo, 612244
1, 156430, Tempo, 625000
1, 156540, Tempo, 612244
1, 157380, Tempo, 625000
1, 158290, Tempo, 638297
1, 158400, Tempo, 625000
1, 159120, Tempo, 638297
1, 159240, Tempo, 659340
1, 159360, Tempo, 612244
1, 159420, Tempo, 612244
1, 160260, Tempo, 625000
1, 160380, Tempo, 612244
1, 161220, Tempo, 625000
1, 161340, Tempo, 612244
1, 162180, Tempo, 625000
1, 162300, Tempo, 612244
1, 163020, Tempo, 625000
1, 163080, Tempo, 659340
1, 163200, Tempo, 600000
1, 163620, Tempo, 612244
1, 163680, Tempo, 600000
1, 164100, Tempo, 612244
1, 164160, Tempo, 600000
1, 164580, Tempo, 612244
1, 164640, Tempo, 600000
1, 165060, Tempo, 625000
1, 165120, Tempo, 600000
1, 166020, Tempo, 659340
1, 166570, Tempo, 689655
1, 167040, Tempo, 600000
1, 167940, Tempo, 659340
1, 168470, Tempo, 689655
1, 169020, Tempo, 612244
1, 169860, Tempo, 625000
1, 169980, Tempo, 612244
1, 170820, Tempo, 625000
1, 170940, Tempo, 612244
1, 171780, Tempo, 625000
1, 171900, Tempo, 612244
1, 172740, Tempo, 625000
1, 172860, Tempo, 612244
1, 173700, Tempo, 625000
1, 173820, Tempo, 612244
1, 174660, Tempo, 625000
1, 174780, Tempo, 612244
1, 175620, Tempo, 625000
1, 175740, Tempo, 612244
1, 176580, Tempo, 625000
1, 176700, Tempo, 612244
1, 177540, Tempo, 625000
1, 177660, Tempo, 612244
1, 178500, Tempo, 625000
1, 178620, Tempo, 612244
1, 179460, Tempo, 625000
1, 180360, Tempo, 638297
1, 181200, Tempo, 652173
1, 181320, Tempo, 674157
1, 182040, Tempo, 612244
1, 182880, Tempo, 625000
1, 182990, Tempo, 612244
1, 183850, Tempo, 625000
1, 184140, Tempo, 638297
1, 184200, Tempo, 652173
1, 184455, Tempo, 625000
1, 185760, Tempo, 638297
1, 185880, Tempo, 625000
1, 186720, Tempo, 638297
1, 186830, Tempo, 625000
1, 187680, Tempo, 638297
1, 187980, Tempo, 652173
1, 188040, Tempo, 705882
1, 188240, Tempo, 638297
1, 188520, Tempo, 652173
1, 189960, Tempo, 659340
1, 190860, Tempo, 674157
1, 190920, Tempo, 689655
1, 191520, Tempo, 705882
1, 192360, Tempo, 722891
1, 192840, Tempo, 731707
1, 193560, Tempo, 750000
1, 193800, Tempo, 769230
1, 193860, Tempo, 952380
1, 193920, Tempo, 750000
1, 194880, Time_signature, 2, 1, 24, 8
1, 194880, Tempo, 750000
1, 195300, Marker_t, "Andante"
1, 196680, Tempo, 740740
1, 196800, Tempo, 697674
1, 199560, Tempo, 722891
1, 200610, Tempo, 740740
1, 200640, Tempo, 697674
1, 203400, Tempo, 722891
1, 204360, Tempo, 740740
1, 204480, Tempo, 697674
1, 207240, Tempo, 722891
1, 208050, Tempo, 740740
1, 208320, Tempo, 697674
1, 209160, Tempo, 722891
1, 210120, Tempo, 740740
1, 211200, Tempo, 845070
1, 211680, Tempo, 1071428
1, 212040, Tempo, 740740
1, 212160, Tempo, 697674
1, 213990, Tempo, 705882
1, 214080, Tempo, 697674
1, 214890, Tempo, 722891
1, 215880, Tempo, 740740
1, 216000, Tempo, 697674
1, 218760, Tempo, 722891
1, 219800, Tempo, 740740
1, 219840, Tempo, 697674
1, 223080, Tempo, 722891
1, 224040, Tempo, 740740
1, 225480, Tempo, 750000
1, 226560, Tempo, 845070
1, 227290, Tempo, 789473
1, 227520, Tempo, 697674
1, 230280, Tempo, 722891
1, 231240, Tempo, 740740
1, 231360, Tempo, 722891
1, 233160, Tempo, 740740
1, 234255, Tempo, 845070
1, 234970, Tempo, 789473
1, 235080, Tempo, 740740
1, 235200, Tempo, 697674
1, 237030, Tempo, 705882
1, 237120, Tempo, 697674
1, 237930, Tempo, 722891
1, 238920, Tempo, 740740
1, 239040, Tempo, 697674
1, 241800, Tempo, 722891
1, 242840, Tempo, 740740
1, 242880, Tempo, 697674
1, 246120, Tempo, 722891
1, 247080, Tempo, 740740
1, 248520, Tempo, 750000
1, 249600, Tempo, 845070
1, 250330, Tempo, 789473
1, 250560, Tempo, 697674
1, 253320, Tempo, 722891
1, 254280, Tempo, 740740
1, 254400, Tempo, 722891
1, 256200, Tempo, 740740
1, 257295, Tempo, 845070
1, 257640, Tempo, 1071428
1, 258010, Tempo, 789473
1, 258240, Tempo, 697674
1, 261000, Tempo, 722891
1, 261960, Tempo, 740740
1, 262080, Tempo, 697674
1, 264840, Tempo, 722891
1, 265800, Tempo, 740740
1, 265920, Tempo, 697674
1, 268680, Tempo, 722891
1, 269640, Tempo, 740740
1, 269760, Tempo, 705882
1, 270600, Tempo, 722891
1, 271560, Tempo, 740740
1, 271680, Tempo, 722891
1, 272520, Tempo, 740740
1, 273375, Tempo, 759493
1, 273600, Tempo, 697674
1, 275400, Tempo, 722891
1, 275520, Tempo, 697674
1, 276360, Tempo, 722891
1, 277320, Tempo, 740740
1, 277440, Tempo, 697674
1, 280200, Tempo, 722891
1, 281160, Tempo, 731707
1, 281280, Tempo, 697674
1, 284040, Tempo, 722891
1, 285000, Tempo, 740740
1, 285120, Tempo, 697674
1, 286920, Tempo, 722891
1, 287040, Tempo, 697674
1, 287880, Tempo, 722891
1, 288750, Tempo, 759493
1, 288960, Tempo, 697674
1, 291720, Tempo, 722891
1, 292680, Tempo, 740740
1, 292800, Tempo, 697674
1, 294510, Tempo, 722891
1, 294720, Tempo, 697674
1, 295560, Tempo, 722891
1, 296160, Tempo, 1071428
1, 296400, Tempo, 740740
1, 296640, Tempo, 697674
1, 298440, Tempo, 722891
1, 298560, Tempo, 697674
1, 299400, Tempo, 722891
1, 300360, Tempo, 740740
1, 300480, Tempo, 697674
1, 303240, Tempo, 722891
1, 304200, Tempo, 731707
1, 304320, Tempo, 697674
1, 307080, Tempo, 722891
1, 308040, Tempo, 740740
1, 308160, Tempo, 697674
1, 309960, Tempo, 722891
1, 310080, Tempo, 697674
1, 310920, Tempo, 722891
1, 311790, Tempo, 759493
1, 312000, Tempo, 697674
1, 314760, Tempo, 722891
1, 315720, Tempo, 740740
1, 315840, Tempo, 697674
1, 317550, Tempo, 722891
1, 317760, Tempo, 697674
1, 318600, Tempo, 722891
1, 319150, Tempo, 1071428
1, 319440, Tempo, 740740
1, 319680, Tempo, 697674
1, 323400, Tempo, 722891
1, 323520, Tempo, 697674
1, 326520, Tempo, 722891
1, 327300, Tempo, 740740
1, 327360, Tempo, 697674
1, 330360, Tempo, 705882
1, 331080, Tempo, 722891
1, 331200, Tempo, 697674
1, 332280, Tempo, 722891
1, 333000, Tempo, 740740
1, 333120, Tempo, 697674
1, 334200, Tempo, 722891
1, 334920, Tempo, 731707
1, 335040, Tempo, 697674
1, 338760, Tempo, 722891
1, 338880, Tempo, 697674
1, 341880, Tempo, 722891
1, 342600, Tempo, 731707
1, 342720, Tempo, 697674
1, 346440, Tempo, 722891
1, 346560, Tempo, 697674
1, 349560, Tempo, 722891
1, 350280, Tempo, 759493
1, 350400, Tempo, 697674
1, 353160, Tempo, 722891
1, 354000, Tempo, 731707
1, 354120, Tempo, 750000
1, 354240, Tempo, 697674
1, 357735, Tempo, 722891
1, 357975, Tempo, 740740
1, 358080, Tempo, 697674
1, 361800, Tempo, 722891
1, 361920, Tempo, 697674
1, 364920, Tempo, 722891
1, 365640, Tempo, 731707
1, 365760, Tempo, 697674
1, 369480, Tempo, 722891
1, 369600, Tempo, 697674
1, 372600, Tempo, 722891
1, 373320, Tempo, 759493
1, 373440, Tempo, 697674
1, 376200, Tempo, 722891
1, 377040, Tempo, 731707
1, 377160, Tempo, 750000
1, 377280, Tempo, 697674
1, 380775, Tempo, 722891
1, 381015, Tempo, 740740
1, 381120, Tempo, 697674
1, 382920, Tempo, 705882
1, 384840, Tempo, 722891
1, 386760, Tempo, 740740
1, 387470, Tempo, 759493
1, 387960, Tempo, 769230
1, 388200, Tempo, 800000
1, 388440, Tempo, 895522
1, 388660, Tempo, 2222222
1, 388800, Tempo, 697674
1, 392520, Tempo, 722891
1, 392640, Tempo, 697674
1, 396360, Tempo, 722891
1, 396480, Tempo, 697674
1, 399240, Tempo, 722891
1, 399360, Tempo, 697674
1, 400200, Tempo, 722891
1, 400320, Tempo, 697674
1, 401160, Tempo, 722891
1, 401280, Tempo, 697674
1, 402120, Tempo, 705882
1, 403080, Tempo, 722891
1, 403920, Tempo, 731707
1, 404040, Tempo, 769230
1, 404160, Tempo, 697674
1, 407880, Tempo, 722891
1, 408000, Tempo, 697674
1, 411720, Tempo, 722891
1, 411840, Tempo, 697674
1, 415560, Tempo, 722891
1, 415680, Tempo, 697674
1, 419340, Tempo, 697674
1, 419400, Tempo, 722891
1, 419520, Tempo, 697674
1, 422280, Tempo, 722891
1, 422400, Tempo, 697674
1, 423240, Tempo, 731707
1, 423360, Tempo, 697674
1, 426120, Tempo, 705882
1, 426240, Tempo, 923076
1, 426360, Tempo, 731707
1, 426600, Tempo, 722891
1, 426900, Tempo, 731707
1, 426960, Tempo, 769230
1, 427080, Tempo, 923076
1, 427200, Tempo, 722891
1, 429960, Tempo, 731707
1, 430560, Tempo, 769230
1, 431040, Tempo, 750000
1, 432720, Tempo, 769230
1, 433680, Tempo, 750000
1, 434640, Tempo, 769230
1, 435600, Tempo, 821917
1, 436320, Tempo, 1333333
1, 436800, Tempo, 2727272
1, 437280, Tempo, 337078
1, 438720, Time_signature, 3, 3, 24, 8
1, 439440, Marker_t, "Scherzo"
1, 439920, Tempo, 480000
1, 441480, Tempo, 508474
1, 441600, Tempo, 487804
1, 442560, Tempo, 500000
1, 442790, Tempo, 480000
1, 444290, Tempo, 517241
1, 444360, Tempo, 526315
1, 444480, Tempo, 487804
1, 445440, Tempo, 500000
1, 445680, Tempo, 480000
1, 447000, Tempo, 487804
1, 447120, Tempo, 480000
1, 448440, Tempo, 487804
1, 448560, Tempo, 480000
1, 449460, Tempo, 487804
1, 450840, Tempo, 550458
1, 450960, Tempo, 495867
1, 451680, Tempo, 845070
1, 452400, Tempo, 500000
1, 452880, Tempo, 480000
1, 454440, Tempo, 508474
1, 454560, Tempo, 487804
1, 455640, Tempo, 495867
1, 456360, Tempo, 508474
1, 456960, Tempo, 659340
1, 457440, Tempo, 480000
1, 459555, Tempo, 487804
1, 460080, Tempo, 495867
1, 460320, Tempo, 480000
1, 462442, Tempo, 487804
1, 462960, Tempo, 495867
1, 463200, Tempo, 480000
1, 465315, Tempo, 487804
1, 465840, Tempo, 495867
1, 466080, Tempo, 480000
1, 468217, Tempo, 487804
1, 468960, Tempo, 517241
1, 469680, Tempo, 588235
1, 470400, Tempo, 845070
1, 470880, Tempo, 480000
1, 472440, Tempo, 508474
1, 472560, Tempo, 487804
1, 473520, Tempo, 500000
1, 473770, Tempo, 480000
1, 475260, Tempo, 517241
1, 475320, Tempo, 526315
1, 475440, Tempo, 487804
1, 476400, Tempo, 500000
1, 476640, Tempo, 480000
1, 477960, Tempo, 487804
1, 478080, Tempo, 480000
1, 479400, Tempo, 487804
1, 479520, Tempo, 480000
1, 480420, Tempo, 487804
1, 481810, Tempo, 550458
1, 481920, Tempo, 495867
1, 482640, Tempo, 845070
1, 483360, Tempo, 500000
1, 483840, Tempo, 480000
1, 485400, Tempo, 508474
1, 485520, Tempo, 487804
1, 486600, Tempo, 495867
1, 487320, Tempo, 508474
1, 487920, Tempo, 750000
1, 488150, Tempo, 487804
1, 489480, Tempo, 495867
1, 489600, Tempo, 487804
1, 490920, Tempo, 495867
1, 491040, Tempo, 487804
1, 492840, Tempo, 495867
1, 492880, Tempo, 500000
1, 492960, Tempo, 540540
1, 493440, Tempo, 600000
1, 494160, Tempo, 500000
1, 494880, Tempo, 487804
1, 496200, Tempo, 495867
1, 496320, Tempo, 487804
1, 496920, Tempo, 495867
1, 497040, Tempo, 487804
1, 499080, Tempo, 495867
1, 499200, Tempo, 487804
1, 499680, Tempo, 495867
1, 499800, Tempo, 508474
1, 499920, Tempo, 487804
1, 501960, Tempo, 495867
1, 502080, Tempo, 487804
1, 504840, Tempo, 495867
1, 504960, Tempo, 487804
1, 505440, Tempo, 495867
1, 505560, Tempo, 508474
1, 505680, Tempo, 487804
1, 506092, Tempo, 495867
1, 506160, Tempo, 487804
1, 506827, Tempo, 495867
1, 506880, Tempo, 487804
1, 507540, Tempo, 495867
1, 507600, Tempo, 487804
1, 508320, Tempo, 495867
1, 508440, Tempo, 517241
1, 508560, Tempo, 487804
1, 510600, Tempo, 495867
1, 510720, Tempo, 487804
1, 511320, Tempo, 495867
1, 511440, Tempo, 487804
1, 511860, Tempo, 495867
1, 511912, Tempo, 487804
1, 512580, Tempo, 495867
1, 512647, Tempo, 487804
1, 513300, Tempo, 495867
1, 513360, Tempo, 487804
1, 514147, Tempo, 495867
1, 514200, Tempo, 526315
1, 514320, Tempo, 487804
1, 516360, Tempo, 495867
1, 516480, Tempo, 487804
1, 517080, Tempo, 495867
1, 517200, Tempo, 487804
1, 517800, Tempo, 495867
1, 517920, Tempo, 487804
1, 518520, Tempo, 495867
1, 518640, Tempo, 487804
1, 519240, Tempo, 495867
1, 519900, Tempo, 500000
1, 519960, Tempo, 517241
1, 520080, Tempo, 487804
1, 522120, Tempo, 495867
1, 522240, Tempo, 487804
1, 522840, Tempo, 495867
1, 522960, Tempo, 487804
1, 525000, Tempo, 495867
1, 525120, Tempo, 487804
1, 525720, Tempo, 500000
1, 525840, Tempo, 487804
1, 527880, Tempo, 495867
1, 528000, Tempo, 487804
1, 528540, Tempo, 500000
1, 528720, Tempo, 487804
1, 529980, Tempo, 500000
1, 530760, Tempo, 508474
1, 531120, Tempo, 789473
1, 531360, Tempo, 480000
1, 532920, Tempo, 508474
1, 533040, Tempo, 487804
1, 534120, Tempo, 495867
1, 534840, Tempo, 500000
1, 535560, Tempo, 508474
1, 536280, Tempo, 517241
1, 537000, Tempo, 540540
1, 537240, Tempo, 550458
1, 540000, Tempo, 480000
1, 541560, Tempo, 508474
1, 541680, Tempo, 487804
1, 542640, Tempo, 500000
1, 542870, Tempo, 480000
1, 544320, Tempo, 517241
1, 544440, Tempo, 526315
1, 544560, Tempo, 487804
1, 545520, Tempo, 500000
1, 545760, Tempo, 480000
1, 547080, Tempo, 487804
1, 547200, Tempo, 480000
1, 548520, Tempo, 487804
1, 548640, Tempo, 480000
1, 549540, Tempo, 487804
1, 550940, Tempo, 550458
1, 551040, Tempo, 495867
1, 551760, Tempo, 845070
1, 552480, Tempo, 500000
1, 552960, Tempo, 480000
1, 554520, Tempo, 508474
1, 554640, Tempo, 487804
1, 555720, Tempo, 495867
1, 556440, Tempo, 508474
1, 557040, Tempo, 750000
1, 557290, Tempo, 487804
1, 558600, Tempo, 495867
1, 558720, Tempo, 487804
1, 560040, Tempo, 495867
1, 560160, Tempo, 487804
1, 562000, Tempo, 495867
1, 563280, Tempo, 500000
1, 563880, Tempo, 508474
1, 564660, Tempo, 517241
1, 565380, Tempo, 526315
1, 565840, Tempo, 535714
1, 566880, Tempo, 750000
1, 567360, Tempo, 480000
1, 568920, Tempo, 508474
1, 569040, Tempo, 487804
1, 570000, Tempo, 500000
1, 570230, Tempo, 480000
1, 571800, Tempo, 517241
1, 571920, Tempo, 487804
1, 572520, Tempo, 495867
1, 572640, Tempo, 487804
1, 573240, Tempo, 495867
1, 573960, Tempo, 500000
1, 574680, Tempo, 517241
1, 574800, Tempo, 487804
1, 576120, Tempo, 495867
1, 576240, Tempo, 487804
1, 576840, Tempo, 495867
1, 577560, Tempo, 517241
1, 577680, Tempo, 480000
1, 582180, Tempo, 487804
1, 582240, Tempo, 480000
1, 583620, Tempo, 487804
1, 583680, Tempo, 480000
1, 584340, Tempo, 487804
1, 584400, Tempo, 480000
1, 585060, Tempo, 487804
1, 585120, Tempo, 480000
1, 585780, Tempo, 487804
1, 585840, Tempo, 480000
1, 586200, Tempo, 487804
1, 586320, Tempo, 480000
1, 591960, Tempo, 500000
1, 592080, Tempo, 480000
1, 592680, Tempo, 487804
1, 593400, Tempo, 495867
1, 594120, Tempo, 508474
1, 594840, Tempo, 600000
1, 594960, Tempo, 480000
1, 599460, Tempo, 487804
1, 599520, Tempo, 480000
1, 600900, Tempo, 487804
1, 600960, Tempo, 480000
1, 601620, Tempo, 487804
1, 601680, Tempo, 480000
1, 602340, Tempo, 487804
1, 602400, Tempo, 480000
1, 603060, Tempo, 487804
1, 603120, Tempo, 480000
1, 603480, Tempo, 487804
1, 603600, Tempo, 480000
1, 609240, Tempo, 495867
1, 609360, Tempo, 487804
1, 609960, Tempo, 495867
1, 610680, Tempo, 500000
1, 611410, Tempo, 508474
1, 612120, Tempo, 517241
1, 612180, Tempo, 600000
1, 612240, Tempo, 480000
1, 614280, Tempo, 495867
1, 614400, Tempo, 487804
1, 617160, Tempo, 508474
